2023-05-14 15:05:806 INFO  ProductBottomPage :72 - Verify the text You added Cronus Yoga Pant to your shopping cart.[[ChromeDriver: chrome on WINDOWS (06d9adefd913f3c166155c512f6b0f0a)] -> xpath: //div[@data-bind='html: $parent.prepareMessageForHtml(message.text)']]<br>
2023-05-14 15:05:97 INFO  ProductBottomPage :61 - Click on ‘shopping cart’ Link into message<br>
2023-05-14 15:05:212 INFO  HomePage :64 - Mouse hoover on women menu<br>
2023-05-14 15:05:404 INFO  HomePage :73 - Mouse hoover on men menu<br>
2023-05-14 15:05:299 INFO  MenPage :33 - Click on Pants : <br>
2023-05-14 15:05:501 INFO  MenPage :53 - Mouse Hover on product name Cronus Yoga Pant and click on ‘Add To Cart’ Button.<br>
2023-05-14 15:05:643 INFO  ProductBottomPage :45 - Mouse Hover on product name Cronus Yoga Pant and click on size 32.:<br>
2023-05-14 15:05:799 INFO  ProductBottomPage :53 - Mouse Hover on product name ‘Cronus Yoga Pant’ and click on colour Black.<br>
2023-05-14 15:05:984 INFO  MenPage :53 - Mouse Hover on product name Cronus Yoga Pant and click on ‘Add To Cart’ Button.<br>
2023-05-14 15:05:697 INFO  ProductBottomPage :72 - Verify the text You added Cronus Yoga Pant to your shopping cart.[[ChromeDriver: chrome on WINDOWS (43349c37542b9f55a8c9c2e6d3a1c12c)] -> xpath: //div[@data-bind='html: $parent.prepareMessageForHtml(message.text)']]<br>
2023-05-14 15:05:330 INFO  ProductBottomPage :61 - Click on ‘shopping cart’ Link into message<br>
2023-05-14 15:05:849 INFO  ShoppingCartPage :45 - Verify the text ‘Shopping Cart.'[[ChromeDriver: chrome on WINDOWS (43349c37542b9f55a8c9c2e6d3a1c12c)] -> xpath: //span[text()='Shopping Cart']]<br>
2023-05-14 15:05:194 INFO  ShoppingCartPage :55 - Verify the product name ‘Cronus Yoga Pant’[[ChromeDriver: chrome on WINDOWS (43349c37542b9f55a8c9c2e6d3a1c12c)] -> xpath: //td[@class='col item']//a[normalize-space()='Cronus Yoga Pant']]<br>
2023-05-14 15:05:475 INFO  ShoppingCartPage :65 - Verify the product size ‘32’[[ChromeDriver: chrome on WINDOWS (43349c37542b9f55a8c9c2e6d3a1c12c)] -> xpath: //dd[contains(text(),'32')]]<br>
2023-05-14 15:05:520 INFO  ShoppingCartPage :75 - Verify the product colour ‘Black’[[ChromeDriver: chrome on WINDOWS (43349c37542b9f55a8c9c2e6d3a1c12c)] -> xpath: //dd[contains(text(),'Black')]]<br>
2023-05-14 15:05:960 INFO  HomePage :36 - Mouse Hover on Women menu<br>
2023-05-14 15:05:663 INFO  HomePage :36 - Mouse Hover on Women menu<br>
2023-05-14 15:05:932 INFO  HomePage :44 - Mouser hover on tops<br>
